Date,Adj Close,Close,High,Low,Open,Volume
7/22/2021,350.135803,351.190002,351.540009,345.209991,346.679993,12385400
7/23/2021,368.679962,369.790009,375.329987,357.190002,360.910004,33694300
7/26/2021,371.341919,372.459991,374.440002,368.220001,369.579987,14925200
7/27/2021,366.705902,367.809998,373.149994,364.549988,371.910004,15705400
7/28/2021,372.159485,373.279999,377.549988,366.929993,374.559998,29676900
7/29/2021,357.244354,358.320007,365.519989,356.73999,361,33413200
7/30/2021,355.230438,356.299988,360.730011,352.940002,354,15976200
8/2/2021,350.893524,351.950012,359.399994,350.73999,358.100006,13180400
8/3/2021,350.185608,351.23999,353.769989,347.700012,352.730011,12406100
8/4/2021,357.842621,358.920013,360.480011,351.51001,352.420013,14180600
8/5/2021,361.880432,362.970001,363.899994,356.899994,359.640015,10247200
8/6/2021,362.418793,363.51001,365.149994,361.399994,361.399994,8925000
8/9/2021,360.524506,361.609985,365.779999,360.75,363.76001,7798900
8/10/2021,360.045959,361.130005,364.100006,359.040009,361.829987,7469900
8/11/2021,358.879425,359.959991,362.359985,357.809998,362.100006,8400300
8/12/2021,361.561371,362.649994,363,357.109985,358.450012,7170700
8/13/2021,362.089813,363.179993,364.660004,361.480011,362.970001,7195700
8/16/2021,365.459625,366.559998,366.950012,357.380005,362.519989,11222100
8/17/2021,357.373993,358.450012,364.670013,355.070007,362.980011,12328700
8/18/2021,354.382996,355.450012,359.859985,355.149994,356.25,10042400
8/19/2021,354.053986,355.119995,357.570007,351,351.350006,12004500
8/20/2021,358.291229,359.369995,359.98999,353.309998,354.600006,8697700
8/23/2021,362.259277,363.350006,365.690002,359.100006,359.440002,10942000
8/24/2021,364.412811,365.51001,367.959991,361.839996,363.660004,9235100
8/25/2021,367.28418,368.390015,370.859985,365.399994,365.600006,9684500
8/26/2021,363.286194,364.380005,369.440002,364.130005,368.380005,7888700
8/27/2021,371.511414,372.630005,373.73999,364.079987,365.100006,11219100
8/30/2021,379.517303,380.660004,381.48999,370.519989,372.559998,13547300
8/31/2021,378.24115,379.380005,382.76001,378.799988,379.950012,12345400
9/1/2021,380.903137,382.049988,384.329987,378.809998,379.589996,11567200
9/2/2021,374.153442,375.279999,381.75,374.059998,381.5,14832900
9/3/2021,375.130524,376.26001,377.160004,373.109985,374.75,7509600
9/7/2021,381.032745,382.179993,382.959991,373.149994,375.880005,10793800
9/8/2021,376.436615,377.570007,380.869995,374.790009,380.160004,11067200
9/9/2021,376.865295,378,379.829987,376.570007,377.640015,9098900
9/10/2021,377.553253,378.690002,383.790009,378.26001,381.359985,11549600
9/13/2021,375.379791,376.51001,381.75,374.350006,381.679993,13026300
9/14/2021,375.399719,376.529999,378.589996,375.109985,377.399994,8711600
9/15/2021,372.797577,373.920013,377.559998,367.670013,377,17940300
9/16/2021,371.940125,373.059998,373.559998,369.709991,372.790009,11934200
9/17/2021,363.625183,364.720001,371.410004,361.589996,371.410004,26299000
9/20/2021,354.632233,355.700012,361.029999,349.799988,359.299988,19822800
9/21/2021,356.406952,357.480011,360.040009,355.190002,358.5,11751900
9/22/2021,342.179718,343.209991,349.839996,340.690002,347.230011,43692900
9/23/2021,344.921478,345.959991,349.670013,343,345.359985,21806300
9/24/2021,351.900482,352.959991,354.350006,342.369995,343.23999,18801900
9/27/2021,352.518585,353.579987,355.149994,347.079987,349.809998,15205800
9/28/2021,339.627411,340.649994,349.600006,338.920013,347.970001,21710300
9/29/2021,338.590515,339.609985,345.230011,338.880005,343.149994,14452200
9/30/2021,338.371216,339.390015,342.799988,338.149994,340.450012,16547100
10/1/2021,341.980347,343.01001,345.019989,338.640015,341.609985,14905300
10/4/2021,325.250702,326.230011,335.940002,322.700012,335.529999,42885000
10/5/2021,331.96051,332.959991,335.179993,326.160004,328.579987,35377900
10/6/2021,332.638489,333.640015,334.380005,325.799988,329.73999,26443000
10/7/2021,328.23172,329.220001,338.839996,328.980011,337,28307500
10/8/2021,329.059204,330.049988,333.399994,328.709991,331.51001,15946100
10/11/2021,324.473083,325.450012,330.459991,325.309998,327.630005,14708200
10/12/2021,322.798065,323.769989,324.380005,317.369995,323.029999,31658700
10/13/2021,323.565796,324.540009,327,322.660004,326.970001,14761500
10/14/2021,327.543823,328.529999,330.519989,327.100006,328.359985,14302200
10/15/2021,323.785126,324.76001,329.070007,322.51001,328.679993,21596400
10/18/2021,334.333344,335.339996,335.890015,327.5,328.950012,21585000
10/19/2021,338.969391,339.98999,342.459991,337.279999,339.649994,18786300
10/20/2021,339.75705,340.779999,343.980011,339.450012,343.450012,13639500
10/21/2021,340.853729,341.880005,342.309998,337.799988,340.279999,16354400
10/22/2021,323.635559,324.609985,329.630005,321.109985,326.350006,35224500
10/25/2021,327.703308,328.690002,329.559998,319.720001,320.299988,38409000
10/26/2021,314.862,315.809998,330.209991,309.600006,328.26001,65654000
10/27/2021,311.282776,312.220001,319.25,312.059998,314.190002,29971800
10/28/2021,315.968658,316.920013,325.519989,308.109985,312.98999,50806800
10/29/2021,322.598694,323.570007,326,319.600006,320.190002,37059400
11/1/2021,328.989471,329.980011,333.450012,326,326.040009,31518900
11/2/2021,327.095154,328.079987,334.790009,323.799988,331.380005,28353000
11/3/2021,330.624512,331.619995,332.149994,323.200012,327.48999,20786500
11/4/2021,334.841827,335.850006,337.269989,332.649994,334.01001,22495300
11/5/2021,340.105988,341.130005,346.790009,339.640015,340.309998,26872800
11/8/2021,337.603516,338.619995,344.790009,338.339996,344.420013,18342500
11/9/2021,334.363251,335.369995,341.309998,334.470001,340,17556700
11/10/2021,326.656464,327.640015,333.190002,325.51001,332.48999,21872600
11/11/2021,326.756134,327.73999,332.459991,327,329.820007,12376600
11/12/2021,339.86673,340.890015,341.859985,329.779999,330.179993,25414300
11/15/2021,346.516663,347.559998,353.649994,343.200012,344.339996,25076600
11/16/2021,341.930511,342.959991,346.649994,340.869995,343.829987,18181100
11/17/2021,339.74707,340.769989,347.299988,340.100006,344.23999,13602800
11/18/2021,337.673309,338.690002,342.459991,335.299988,339.720001,17487200
11/19/2021,344.263489,345.299988,352.100006,339.899994,342.200012,26488500
11/22/2021,339.986359,341.01001,353.829987,340.51001,349.049988,27116800
11/23/2021,336.23764,337.25,341.399994,333.5,338.929993,17225000
11/24/2021,340.036194,341.059998,341.779999,332.809998,336,13566200
11/26/2021,332.120056,333.119995,337.75,331.899994,335.799988,14750700
11/29/2021,337.015259,338.029999,340.670013,335.309998,336.890015,16650900
11/30/2021,323.486023,324.459991,335.809998,323.429993,335,25390000
12/1/2021,309.667633,310.600006,330.5,310.290009,330.290009,30329600
12/2/2021,309.458282,310.390015,314.600006,307.200012,311.399994,24396200
12/3/2021,305.918884,306.839996,313.75,299.5,313.730011,27471000
12/6/2021,316.915771,317.869995,320.100006,306.339996,308.130005,21758300
12/7/2021,321.840973,322.809998,326.540009,321,321.570007,18794000
12/8/2021,329.567688,330.559998,332.75,323.070007,325,19937700
12/9/2021,328.829926,329.820007,336.130005,328,329.540009,16879200
12/10/2021,328.760162,329.75,335.029999,326.369995,332.559998,14528000
12/13/2021,333.485901,334.48999,341.089996,329.589996,330.950012,22948700
12/14/2021,332.738159,333.73999,335.700012,327.649994,328.049988,20461000
12/15/2021,340.634399,341.660004,342.109985,323.980011,332.48999,24681300
12/16/2021,333.894684,334.899994,344.459991,333.73999,338.980011,22635000
12/17/2021,332.788025,333.790009,337.109985,330.75,332.799988,40012600
12/20/2021,324.473083,325.450012,329.899994,322.529999,329.779999,17901800
12/21/2021,333.196808,334.200012,336,323.75,326.410004,16116800
12/22/2021,329.458038,330.450012,334.51001,328.26001,333.799988,16764600
12/23/2021,334.233643,335.23999,336.670013,328.359985,330.100006,13987700
12/27/2021,345.140808,346.179993,347.869995,338.01001,338.850006,17795000
12/28/2021,345.180725,346.220001,352.709991,345.200012,346.630005,16637600
12/29/2021,341.910553,342.940002,349.690002,341.640015,346.910004,10747000
12/30/2021,343.326263,344.359985,347.230011,343.220001,344,10593300
12/31/2021,335.340332,336.350006,343.440002,336.269989,343.019989,12870500
